course_code,course_title,department,outline_status,preferred_source_kind,preferred_source_name,preferred_academic_year,preferred_term,preferred_professors,preferred_document_urls,preferred_source_page_url,needs_review
MECHTRON 3K04,Software Development,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+3K04-SFWRENG_3K04-+Angela+Zavaleta_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
MECHTRON 3MX3,Signals and Systems,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+3MX3_SFWRENG_3MX3-+Martin+von+Mohrenschildt_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
MECHTRON 3X03,Scientific Computation,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3X03+_MECHTRON+3X03+_SFWRENG+4X03-Ned+Nedialkov_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
MECHTRON 4AA4,Real-Time Systems and Control Applications,MECHTRON,missing,,,,,,,,False
MECHTRON 4AX3,Predictive and Intelligent Control,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+4AX3+-+Martin+von+Mohrenschildt_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
MECHTRON 4RP3,Research Project,MECHTRON,found,official_department,engineering_computing_software,,,,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_mt4rp3.pdf,https://www.eng.mcmaster.ca/cas/courses/,True
MECHTRON 4TB6A,Mechatronics Capstone Design Project,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+4TB6+-Alan+Wassyng_Fall2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
NUCENG 3D04,Principles of Nuclear Engineering,NUCENG,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Markus Piro,https://mcmaster.simplesyllabusca.com/doc/2mz5kvcdv/Fall-2026-NUCENG-3D04-C01-PIROM-Principles-of-Nuclear-Engineering?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
NUCENG 4P03,Nuclear Power Plant Systems and Operation,NUCENG,found,official_department,engineering_engineering_physics,,,Benjamin Rouben,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-NUCENG4P03_EP6P03.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
PHYSICS 1A03,Introductory Physics,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Sara Cormier,https://mcmaster.simplesyllabusca.com/doc/5m7fdjb4y/Fall-2026-PHYSICS-1A03-C01-CORMIESL-Introductory-Physics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 1AA3,Introduction To Modern Physics,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/cmj638ml2/Fall-2026-PHYSICS-1AA3-C01-SCHMIM10-Introduction-To-Modern-Physics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 1C03,Physics for the Chemical and Physical Sciences,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/s8bfdi0w6/Fall-2026-PHYSICS-1C03-C01-SCHMIM10-Physics-for-the-Chemical-and-Physical-Sciences?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 1D03,Introductory Mechanics,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Eamonn Corrigan,https://mcmaster.simplesyllabusca.com/doc/ic4n8609f/Fall-2026-PHYSICS-1D03-C01-CORRIE2-Introductory-Mechanics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 1V03,Introductory Physics,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Sara Cormier,https://mcmaster.simplesyllabusca.com/doc/h43x8mdwp/Fall-2026-PHYSICS-1V03-C01-CORMIESL-Introductory-Physics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 2B03,Electricity and Magnetism I,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Bruce D Gaulin,https://mcmaster.simplesyllabusca.com/doc/7lo5bph8u/Fall-2026-PHYSICS-2B03-C01-GAULIN-Electricity-and-Magnetism-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 2C03,Modern Physics,PHYSICS,missing,,,,,,,,False
PHYSICS 3ET3A,Physics Teaching Placement,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/rgblwun05/Fall-2026-PHYSICS-3ET3A-C01-SCHMIM10-Physics-Teaching-Placement?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 3ET3S,Physics Teaching Placement,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/5425yz0oa/Fall-2026-PHYSICS-3ET3S-C01-SCHMIM10-Physics-Teaching-Placement?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 3MM3,Quantum Mechanics I,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Patrick Clancy,https://mcmaster.simplesyllabusca.com/doc/ytdjf5c3l/Fall-2026-PHYSICS-3MM3-C01-CLANCYP-Quantum-Mechanics-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 3P03,Advanced Laboratory,PHYSICS,missing,,,,,,,,False
PHYSICS 4B03,Electromagnetic Theory,PHYSICS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Sung-Sik Lee,https://mcmaster.simplesyllabusca.com/doc/q42wwsw1i/Fall-2026-PHYSICS-4B03-C01-SLEE-Electromagnetic-Theory?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PHYSICS 4G03,Computational Physics,PHYSICS,missing,,,,,,,,False
PHYSICS 4IS3,Independent Study,PHYSICS,missing,,,,,,,,False
PHYSICS 4L03A,Literature Review,PHYSICS,missing,,,,,,,,False
PHYSICS 4LQ3A,Literature Review – Quantum,PHYSICS,missing,,,,,,,,False
PHYSICS 4P06A,Senior Research Project,PHYSICS,missing,,,,,,,,False
PHYSICS 4PQ6A,Senior Research Project - Quantum,PHYSICS,missing,,,,,,,,False
PROCTECH 2CA3,CAD for Design,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2CA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 2CE3,Chemical Engineering I: Mass Balance,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2CE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 2EE3,Electronic Devices and Circuits,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2EE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 2IC3,Instrumentation and Control,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-2IC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 3CE3,Chemical Engineering III: Unit and Process Design,PROCTECH,found,official_department,engineering_technology,,,Kostas Apostolou,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3CE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 3CT3,Systems and Control,PROCTECH,missing,,,,,,,,False
PROCTECH 3MC3,Motion Control and Robotics,PROCTECH,found,official_department,engineering_technology,,,Zhen Gao,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3MC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 3PL3,Advanced PLC Programming and Control,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-3PL3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 4AS3,Industrial Systems Integration and Artificial Intelligence,PROCTECH,found,official_department,engineering_technology,,,"Tom Wanyama, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4AS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 4MH3,Machine Health and Remote Monitoring,PROCTECH,found,official_department,engineering_technology,,,"Tom Wanyama, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4MH3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 4MS3,Manufacturing Technologies,PROCTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4MS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 4SS3,System Specification and Design,PROCTECH,found,official_department,engineering_technology,,,Kostas Apostolou,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4SS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PROCTECH 4TR3,Capstone Design Project II,PROCTECH,found,official_department,engineering_technology,,,Kostas Apostolou,https://www.eng.mcmaster.ca//app/uploads/2024/01/PROCTECH-4TR3-Fall-2023-Kostas.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
PSYCH 1FF3,Survey of Biological Basis of Psychology,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Joe Kim,https://mcmaster.simplesyllabusca.com/doc/py6fcetil/Fall-2026-PSYCH-1FF3-C01-TBD-Survey-of-Biological-Basis-of-Psychology?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 1X03,"Introduction to Psychology, Neuroscience & Behaviour",PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Joe Kim,https://mcmaster.simplesyllabusca.com/doc/2sc9fsx7e/Fall-2026-PSYCH-1X03-C04-CADIEUM-Introduction-to-Psychology-Neuroscience-Behaviour?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 2AA3,Child Development,PSYCH,missing,,,,,,,,False
PSYCH 2AP3,Psychological Perspectives on Mental Health,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Dr. Meagan MacKenzie,https://mcmaster.simplesyllabusca.com/doc/nyy1eq4gn/Fall-2026-PSYCH-2AP3-C01-MACKEM17-Psychological-Perspectives-on-Mental-Health?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 2B03,Personality,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Dr. Meagan MacKenzie,https://mcmaster.simplesyllabusca.com/doc/oaupvskcd/Fall-2026-PSYCH-2B03-C01-MACKEM17-Personality?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 2C03,Social Psychology,PSYCH,missing,,,,,,,,False
PSYCH 2GG3,"Learning, Measuring, and Shaping Behaviour",PSYCH,missing,,,,,,,,False
PSYCH 2H03,Human Learning and Cognition,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Taigan MacGowan - you can call me Dr. Mac!,https://mcmaster.simplesyllabusca.com/doc/gonfwxlet/Fall-2026-PSYCH-2H03-C01-MACGOWAT-Human-Learning-and-Cognition?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 3A03,Audition,PSYCH,missing,,,,,,,,False
PSYCH 3AB3,Adolescent Psychology,PSYCH,missing,,,,,,,,False
PSYCH 3B03,Special Populations,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Taigan MacGowan,https://mcmaster.simplesyllabusca.com/doc/nisxzallq/Fall-2026-PSYCH-3B03-C01-MACGOWAT-Special-Populations?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 3BA3,Positive Psychology,PSYCH,missing,,,,,,,,False
PSYCH 3C03,Child Language Acquisition,PSYCH,missing,,,,,,,,False
PSYCH 3D03,The Multisensory Mind,PSYCH,missing,,,,,,,,False
PSYCH 3FA3,Neuroscience of Learning and Memory,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Jesse Pazdera,https://mcmaster.simplesyllabusca.com/doc/zs1vjk5gu/Fall-2026-PSYCH-3FA3-C01-PAZDERAJ-Neuroscience-of-Learning-and-Memory?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 3M03,Motivation and Emotion,PSYCH,missing,,,,,,,,False
PSYCH 3SP3,The Science of Performance,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,TA (TBA),https://mcmaster.simplesyllabusca.com/doc/1xx3rgxlb/Fall-2026-PSYCH-3SP3-C01-IVERSENJ-The-Science-of-Performance?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 3T03,Behavioural Ecology,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Sigal Balshine,https://mcmaster.simplesyllabusca.com/doc/32kfu5ccx/Fall-2026-PSYCH-3T03-C01-SIGAL-Behavioural-Ecology?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
PSYCH 3TT3,Science of Teaching and Learning,PSYCH,missing,,,,,,,,False
PSYCH 3VV3,Human Memory,PSYCH,missing,,,,,,,,False
PSYCH 3WA3,The Mind as a Work of Art,PSYCH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Steven Brown,https://mcmaster.simplesyllabusca.com/doc/20zq1z53r/Fall-2026-PSYCH-3WA3-C01-STEBRO-The-Mind-as-a-Work-of-Art?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
SFGNTECH 3EE3,Engineering Economics,SFGNTECH,missing,,,,,,,,False
SFGNTECH 3FS3,Financial Systems,SFGNTECH,missing,,,,,,,,False
SFGNTECH 3MP3,Management Principles,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4EM3,Legal and Regulatory Issues,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4EN3,Entrepreneurial Thinking and Innovation,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4MO3,Operations Management,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4PM3,Project Management,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4SE3,Technology Ethics and Sustainability,SFGNTECH,missing,,,,,,,,False
SFGNTECH 4TC3,Technical Communications,SFGNTECH,missing,,,,,,,,False
SFWRBME 5P06A,Integrated Software & Biomedical Engineering Capstone Design Project,SFWRBME,missing,,,,,,,,False
SFWRENG 2DA4,Digital Systems and Interfacing,SFWRENG,missing,,,,,,,,False
SFWRENG 2DM3,Discrete Mathematics with Applications I,SFWRENG,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Ridha Khedri,https://mcmaster.simplesyllabusca.com/doc/ct5eqi3ik/Fall-2026-SFWRENG-2DM3-T03-KHEDRI-Discrete-Mathematics-with-Applications-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
SFWRENG 2OP3,Object-Oriented Programming,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+2OP3+-+Angela+Zavaleta_Fall2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 2XC3,Software Engineering Practice and Experience: Development Basics,SFWRENG,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Samuel Scott,https://mcmaster.simplesyllabusca.com/doc/j0ezbdvrm/Fall-2026-SFWRENG-2XC3-L05-SCOTTS52-Software-Engineering-Practice-and-Experience-Development-Basics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
SFWRENG 3BB4,Software Design II - Concurrent System Design,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+3BB4+-Ryszard+Janicki+_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3DB3,Databases,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+3DB3+-+Fei+Chiang+_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3GC3,Computer Graphics,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3GC3_SFWRENG+3GC3+-+Yingying+Wang_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3K04,Software Development,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+3K04-SFWRENG_3K04-+Angela+Zavaleta_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3MX3,Signals and Systems,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+3MX3_SFWRENG_3MX3-+Martin+von+Mohrenschildt_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3O03,Linear Optimization,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+3O03+-+COMPSCI+4O03-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 3RA3,Software Requirements and Security Considerations,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3RA3+_SFWRENG+3RA3-Sebastien+Mosser_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4AA4,Real-Time Systems and Control Applications,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON-SFWRENG4AA4-DouglasDown_Fall2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4AL3,Applications of Machine Learning,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4AL3+_+SFWRENG+4AL3+-+Charles+Welch+_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4G06A,Software Design IV - Capstone Design Project,SFWRENG,missing,,,,,,,,False
SFWRENG 4HC3,Human Computer Interfaces,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+4HC3+-+Irene+Yuan+_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4RP3,Research Project,SFWRENG,found,official_department,engineering_computing_software,,,,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_se4rp3.pdf,https://www.eng.mcmaster.ca/cas/courses/,True
SFWRENG 4TE3,Continuous Optimization,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TE3+-SFWRENG+4TE3-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4TH3,Theory of Computation,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TH3+_SFWRENG+4TH3+-+George+Karakostas_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRENG 4X03,Scientific Computation,SFWRENG,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3X03+_MECHTRON+3X03+_SFWRENG+4X03-Ned+Nedialkov_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
SFWRTECH 3CS3,Introduction to Cyber Security,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3cs3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 3IT3,Fundamentals of Networking,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3it3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 3MA3,Contemporary Math for Software Development,SFWRTECH,missing,,,,,,,,False
SFWRTECH 3OS3,Operating Systems,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3os3_-_fall_2021_0.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 3PR3,Procedural and Object Oriented Programming Concepts,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3pr3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 3RQ3,Software Requirements and Specification,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3rq3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 3ST3,Probability and Statistics,SFWRTECH,missing,,,,,,,,False
SFWRTECH 4AI3,Artificial Intelligence,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ai3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4CC3,Parallel Programming,SFWRTECH,found,official_department,engineering_technology,,,Jeff Fortuna,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4cc3_fall_2021_course_outline.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4DA3,Data Analytics and Big Data,SFWRTECH,missing,,,,,,,,False
SFWRTECH 4DS3,Data Structures and Algorithms,SFWRTECH,found,official_department,engineering_technology,,,"Seshasai Srinivasan, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ds3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4ES3,Real-Time Systems,SFWRTECH,found,official_department,engineering_technology,,,"Marjan Alavi, P.Eng., SMIEEE",https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4es3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4MA3,Numerical Linear Algebra and Numerical Optimization,SFWRTECH,found,official_department,engineering_technology,,,"Seshasai Srinivasan, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ma3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4NN3,Neural Networks and Deep Learning,SFWRTECH,found,official_department,engineering_technology,,,Jeff Fortuna,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4nn3_fall_2021_course_outline-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4NS3,Advanced Network Security,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ns3_-_summer_2022-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4SA3,Software Architecture,SFWRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4sa3_-_summer_2022-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SFWRTECH 4VD3,Videogame Development Technology,SFWRTECH,missing,,,,,,,,False
SMRTTECH 3CC3,Cloud Computing and Internet of Things,SMRTTECH,missing,,,,,,,,False
SMRTTECH 3DE3,Digital Electronics,SMRTTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/SMARTTECH-3DE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SMRTTECH 4AI3,Artificial Intelligence and Machine Learning,SMRTTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/SMRTTECH-4AI3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
SMRTTECH 4SC3,Smart Cities and Communities,SMRTTECH,found,official_department,engineering_technology,,,"Marjan Alavi, P.Eng., SMIEEE",https://www.eng.mcmaster.ca//app/uploads/2024/01/SMRTTECH-4SC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
TRONBME 5P06A,Integrated Mechatronics & Biomedical Engineering Capstone Design Project,TRONBME,missing,,,,,,,,False
